,article,first_subcategory,first_seen,last_seen
3399,1288751,51,1,31
3400,839683,51,1,31
3401,1476326,51,1,31
3402,1453835,51,1,1
3403,839682,51,1,31
3404,1302835,51,1,31
3405,1499597,51,1,31
3406,1451666,51,1,31
3407,1471073,51,1,31
3408,1236420,51,1,31
3409,741303,51,1,31
3410,1525201,51,1,31
3411,423470,51,1,1
3412,1477426,51,1,31
3413,1477422,51,1,1
3414,1288746,51,1,31
3415,1537882,79,1,31
3416,509878,79,1,31
3417,1182871,79,1,31
3418,1193027,79,1,31
3419,483567,79,1,31
3420,1193023,79,1,31
3421,1193024,79,1,31
3422,1193025,79,1,31
3423,1477876,79,1,31
3424,921114,79,1,31
3425,1405534,79,1,31
3426,1477875,79,1,31
3427,1177797,79,1,1
3428,1193021,79,1,1
3429,1152192,30,1,31
3430,1288313,30,1,31
3431,1316739,30,1,31
3432,1450049,30,1,31
3433,1451122,30,1,31
3434,1479507,30,1,31
3435,1450050,30,1,31
3436,1479509,30,1,31
3437,1450047,30,1,31
3438,876096,30,1,31
3439,876097,30,1,31
3440,1172897,30,1,1
3441,1395218,30,1,31
3442,1479504,30,1,31
3443,1451121,30,1,31
3444,830292,30,1,31
3445,1316737,30,1,31
3446,509867,30,1,31
3447,1477877,30,1,31
3448,1477879,30,1,1
3449,1475715,30,1,31
3450,1451123,30,1,31
3451,1479502,30,1,31
3452,1477878,30,1,31
3453,1479506,30,1,31
3454,1316740,30,1,31
3455,830259,30,1,31
3456,1232305,30,1,1
3457,1478101,30,1,31
3458,1395216,30,1,31
3459,614567,26,1,31
3460,1402796,26,1,31
3461,1374226,26,1,31
3462,1373706,26,1,31
3463,1373704,26,1,31
3464,1374351,26,1,31
3465,1373705,26,1,31
3466,614566,26,1,31
3467,614568,26,1,31
3468,1006282,49,1,31
3469,1006283,49,1,31
3470,1069647,49,1,31
3471,1388320,49,1,31
3472,403228,49,1,31
3473,1245603,49,1,31
3474,403229,49,1,31
3475,1327971,49,1,31
3476,1327972,49,1,31
3477,1192630,49,1,1
3478,1327970,49,1,31
3479,1006284,49,1,31
3480,403230,49,1,31
3481,874205,49,1,1
3482,1193441,49,1,31
3483,874206,49,1,1
3484,909981,49,1,1
3485,874204,49,1,31
3486,1388759,49,1,31
3487,395816,49,1,31
3488,450258,49,1,31
3489,1193442,49,1,31
3490,322915,49,1,31
3491,1300859,49,1,31
3492,1300860,49,1,31
3493,1358028,49,1,1
3494,1300857,49,1,31
3495,1319684,49,1,31
3496,1388332,49,1,31
3497,1300858,49,1,1
3498,1477231,38,1,31
3499,1298672,38,1,31
3500,912472,38,1,31
3501,1483077,38,1,31
3502,1211012,38,1,31
3503,1458494,38,1,31
3504,1458496,38,1,31
3505,912475,38,1,31
3506,912478,38,1,31
3507,912474,38,1,1
3508,1211011,38,1,31
3509,800054,38,1,31
3510,900934,38,1,31
3511,1458495,38,1,31
3512,1384673,38,1,31
3513,1443534,38,1,31
3514,944118,38,1,1
3515,640528,38,1,1
3516,1298671,38,1,31
3517,912473,38,1,31
3518,912477,38,1,31
3519,1298673,38,1,31
3520,800058,38,1,31
3521,1256130,38,1,31
3522,1298667,38,1,31
3523,1341550,38,1,31
3524,1366799,38,1,31
3525,1468982,38,1,31
3526,1256134,38,1,31
3527,1298666,38,1,31
3528,1060317,90,1,31
3529,1060318,90,1,31
3530,450215,57,1,31
3531,1525806,57,1,1
3532,134637,57,1,1
3533,416111,57,1,31
3534,504596,57,1,31
3535,721492,57,1,31
3536,1286939,57,1,31
3537,1279592,57,1,31
3538,271745,57,1,31
3539,623019,57,1,31
3540,721491,57,1,1
3541,450214,57,1,31
3542,721450,57,1,31
3543,493152,57,1,31
3544,494735,57,1,31
3545,469588,57,1,31
3546,215933,57,1,31
3547,450216,57,1,31
3548,425581,57,1,31
3549,134636,57,1,31
3550,849238,57,1,31
3551,104536,57,1,31
3552,425582,57,1,31
3553,104543,57,1,31
3554,750723,57,1,1
3555,66495,57,1,31
3556,494721,57,1,31
3557,738784,57,1,31
3558,1102181,57,1,31
3559,215934,57,1,31
3560,1234401,63,1,31
3561,1197173,63,1,31
3562,1234395,63,1,31
3563,1234399,63,1,31
3564,715067,63,1,31
3565,271980,54,1,31
3566,777565,54,1,31
3567,777564,54,1,31
3568,777566,54,1,31
3569,777561,54,1,31
3570,746812,54,1,31
3571,684641,54,1,31
3572,777563,54,1,31
3573,746811,54,1,31
3574,746813,54,1,31
3575,746789,54,1,31
3576,746416,54,1,31
3577,1447137,65,1,1
3578,1266310,65,1,1
3579,1447184,65,1,1
3580,1447146,65,1,1
3581,1447122,65,1,1
3582,1484808,65,1,31
3583,1502104,65,1,1
3584,1502106,65,1,1
3585,1447179,65,1,1
3586,1528186,65,1,31
3587,1531929,65,1,31
3588,1531928,65,1,31
3589,1458337,65,1,31
3590,1458338,65,1,31
3591,1458336,65,1,31
3592,1266302,65,1,31
3593,1336157,65,1,31
3594,1336153,65,1,31
3595,427624,56,1,1
3596,427625,56,1,1
3597,1176247,56,1,1
3598,1176245,56,1,1
3599,1024587,56,1,1
3600,919571,56,1,1
3601,919572,56,1,1
3602,1355926,56,1,1
3603,1443558,56,1,1
3604,1355930,56,1,1
3605,1005238,56,1,1
3606,1355924,56,1,1
3607,327369,56,1,1
3608,1024589,56,1,1
3609,1241712,56,1,1
3610,327371,56,1,1
3611,327372,56,1,1
3612,427626,56,1,1
3613,327370,56,1,1
3614,1176246,56,1,1
3615,667332,56,1,1
3616,1391043,56,1,1
3617,891220,56,1,1
3618,891219,56,1,1
3619,1238989,56,1,1
3620,1394640,56,1,1
3621,1394642,56,1,1
3622,1394639,56,1,1
3623,1394643,56,1,1
3624,1024575,56,1,1
3625,943854,63,1,31
3626,1344135,63,1,31
3627,1355878,63,1,1
3628,996728,63,1,31
3629,974884,63,1,31
3630,1355879,63,1,1
3631,1394284,63,1,31
3632,996722,63,1,31
3633,488510,63,1,31
3634,1197175,63,1,31
3635,1394288,63,1,31
3636,1344138,63,1,31
3637,1394285,63,1,31
3638,974883,63,1,31
3639,1105491,63,1,31
3640,754522,63,1,31
3641,1344139,63,1,31
3642,1344136,63,1,31
3643,1344137,63,1,31
3644,1394287,63,1,31
3645,1197174,63,1,31
3646,1193977,63,1,31
3647,1234398,63,1,31
3648,1394286,63,1,31
3649,1234396,63,1,31
3650,1197172,63,1,31
3651,1234397,63,1,31
3652,1306380,63,1,31
3653,1234400,63,1,31
3654,1471082,63,1,31
3655,1164063,57,1,31
3656,1421549,57,1,31
3657,738786,57,1,31
3658,1423802,57,1,31
3659,565614,57,1,31
3660,952742,57,1,31
3661,1451609,57,1,1
3662,393378,57,1,31
3663,1396553,57,1,31
3664,331276,57,1,31
3665,869844,57,1,31
3666,494737,57,1,31
3667,1423804,57,1,31
3668,393377,57,1,31
3669,494739,57,1,31
3670,1358991,57,1,31
3671,1358988,57,1,31
3672,1356264,57,1,31
3673,1294086,57,1,31
3674,1225913,57,1,31
3675,1373128,57,1,31
3676,1176253,57,1,31
3677,1403778,57,1,31
3678,1007021,57,1,31
3679,710235,57,1,31
3680,839768,57,1,31
3681,732616,57,1,31
3682,331272,57,1,31
3683,910599,57,1,31
3684,1236438,57,1,31
3685,1364672,11,1,31
3686,1434082,11,1,31
3687,1408903,11,1,31
3688,1404878,11,1,31
3689,1371655,11,1,31
3690,1371653,11,1,31
3691,1476674,11,1,31
3692,1208887,11,1,31
3693,411573,11,1,31
3694,1301752,11,1,31
3695,1302831,11,1,31
3696,1434083,11,1,31
3697,411574,11,1,31
3698,997006,11,1,31
3699,1408904,11,1,31
3700,1364674,11,1,31
3701,1404877,11,1,31
3702,1404876,11,1,31
3703,1371659,11,1,31
3704,1371654,11,1,31
3705,1490352,11,1,31
3706,720411,11,1,31
3707,1490354,11,1,31
3708,1468897,11,1,31
3709,215940,11,1,31
3710,1468898,11,1,31
3711,1195765,11,1,31
3712,1454091,11,1,31
3713,976477,11,1,31
3714,1301751,11,1,31
3715,456743,76,1,1
3716,947903,76,1,1
3717,426925,76,1,1
3718,426934,76,1,1
3719,1234693,76,1,1
3720,1003973,76,1,1
3721,1234691,76,1,1
3722,1234692,76,1,1
3723,1234694,76,1,1
3724,357196,76,1,1
3725,358042,76,1,1
3726,1453258,59,1,1
3727,464646,59,1,31
3728,331289,59,1,31
3729,1294752,59,1,31
3730,959993,59,1,31
3731,331290,59,1,31
3732,1477989,59,1,31
3733,1477990,59,1,1
3734,1209732,5,1,31
3735,362501,5,1,31
3736,1081863,5,1,31
3737,357131,5,1,31
3738,1209731,5,1,31
3739,835162,5,1,31
3740,1209733,5,1,31
3741,1208082,5,1,31
3742,539349,5,1,31
3743,1209734,5,1,31
3744,1043335,5,1,31
3745,972250,5,1,31
3746,1043334,5,1,31
3747,708699,5,1,31
3748,1043336,5,1,31
3749,1067369,5,1,31
3750,1153652,5,1,31
3751,1382355,5,1,31
3752,1382354,5,1,31
3753,1382352,5,1,31
3754,835163,5,1,31
3755,1241673,5,1,31
3756,1241672,5,1,31
3757,362502,5,1,31
3758,1382353,5,1,31
3759,133533,60,1,31
3760,133531,60,1,31
3761,637869,60,1,31
3762,870197,60,1,31
3763,900386,60,1,31
3764,271763,60,1,31
3765,393366,60,1,31
3766,104540,60,1,31
3767,1007964,60,1,31
3768,475005,60,1,31
3769,393367,60,1,31
3770,900387,60,1,31
3771,1292048,60,1,31
3772,1447858,60,1,31
3773,1447859,60,1,1
3774,1229894,60,1,31
3775,840661,60,1,31
3776,863936,60,1,31
3777,475004,60,1,31
3778,840660,60,1,31
3779,1292047,60,1,31
3780,1229896,60,1,31
3781,1229897,60,1,31
3782,1333127,60,1,31
3783,1394504,60,1,31
3784,567707,60,1,31
3785,863937,60,1,31
3786,1007965,60,1,31
3787,450267,60,1,31
3788,1394505,60,1,31
3789,251644,55,1,31
3790,1525804,55,1,31
3791,1525805,55,1,31
3792,847101,55,1,31
3793,847102,55,1,31
3794,1295506,55,1,31
3795,847103,55,1,31
3796,271982,55,1,31
3797,1213011,55,1,31
3798,1213012,55,1,31
3799,957743,55,1,31
3800,1235067,55,1,31
3801,1430364,55,1,31
3802,750722,55,1,31
3803,957744,55,1,31
3804,800053,55,1,31
3805,1230993,55,1,31
3806,1234254,55,1,31
3807,689002,55,1,31
3808,1330607,55,1,31
3809,1433594,55,1,31
3810,1444305,55,1,31
3811,1330606,55,1,31
3812,1234250,55,1,31
3813,1234402,55,1,31
3814,1477987,55,1,31
3815,1477988,55,1,31
3816,1477986,55,1,31
3817,1477985,55,1,31
3818,1262105,55,1,31
3819,1253285,38,1,1
3820,900935,38,1,1
3821,1407563,38,1,1
3822,1424804,38,1,31
3823,1211009,38,1,1
3824,1424805,38,1,31
3825,1447602,38,1,31
3826,1424802,38,1,1
3827,1402986,38,1,31
3828,1535659,38,1,31
3829,1535660,38,1,31
3830,1535658,38,1,31
3831,827485,9,1,31
3832,1445517,9,1,31
3833,1423034,9,1,31
3834,1431266,9,1,31
3835,1058716,9,1,31
3836,827484,9,1,31
3837,1363215,9,1,31
3838,1445519,9,1,31
3839,972799,9,1,31
3840,1147509,9,1,31
3841,972798,9,1,31
3842,1363216,9,1,31
3843,549527,9,1,31
3844,972464,9,1,31
3845,1260138,9,1,31
3846,1352176,9,1,31
3847,997539,9,1,31
3848,1058713,9,1,31
3849,1224223,9,1,31
3850,330319,9,1,31
3851,1496801,9,1,31
3852,420991,9,1,31
3853,1058717,9,1,31
3854,1058712,9,1,31
3855,1253273,9,1,31
3856,1045255,9,1,31
3857,1253277,9,1,31
3858,1363219,9,1,31
3859,1418590,9,1,31
3860,1423038,9,1,31
3861,1067061,1,1,31
3862,1204517,1,1,1
3863,1332465,1,1,31
3864,1422509,1,1,31
3865,1155680,1,1,31
3866,1195757,1,1,31
3867,1316494,1,1,1
3868,907702,1,1,31
3869,754511,1,1,31
3870,403234,1,1,31
3871,863517,1,1,1
3872,1204518,1,1,31
3873,1423052,1,1,1
3874,1439414,1,1,31
3875,1332298,1,1,31
3876,1369756,1,1,1
3877,1393401,1,1,31
3878,1301740,1,1,31
3879,575337,1,1,31
3880,1301741,1,1,31
3881,1439416,1,1,31
3882,362486,1,1,31
3883,660414,1,1,1
3884,1423086,1,1,31
3885,1393399,1,1,31
3886,1332463,1,1,31
3887,1003533,1,1,31
3888,924751,1,1,31
3889,1337384,1,1,31
3890,877138,1,1,31
3891,660413,1,1,31
3892,1369755,1,1,31
3893,1069435,1,1,31
3894,1443333,1,1,1
3895,1337388,1,1,31
3896,873717,1,1,1
3897,1289984,1,1,31
3898,1418072,1,1,1
3899,645339,1,1,1
3900,1298690,1,1,31
3901,1331840,1,1,31
3902,1225126,1,1,31
3903,778122,1,1,31
3904,550316,1,1,31
3905,1082913,1,1,31
3906,1370784,1,1,31
3907,1069436,1,1,31
3908,1225125,1,1,31
3909,1240294,1,1,31
3910,1418074,1,1,1
3911,1204513,1,1,31
3912,1443334,1,1,1
3913,1459174,1,1,1
3914,1328048,1,1,31
3915,1474919,1,1,31
3916,1371718,1,1,31
3917,1195753,1,1,31
3918,894152,1,1,1
3919,1370783,1,1,31
3920,1474933,1,1,31
3921,827482,52,1,31
3922,827460,52,1,31
3923,827481,52,1,31
3924,504598,52,1,31
3925,504597,52,1,31
3926,1528903,52,1,31
3927,1528905,52,1,31
3928,1502924,52,1,1
3929,1528902,52,1,31
3930,1502925,52,1,1
3931,1528906,52,1,31
3932,1327914,52,1,31
3933,1523764,52,1,31
3934,1523758,52,1,31
3935,1523765,52,1,31
3936,1523760,52,1,31
3937,1523759,52,1,31
3938,1523766,52,1,31
3939,1523762,52,1,31
3940,1525802,52,1,31
3941,251650,52,1,31
3942,832970,52,1,31
3943,832969,52,1,31
3944,832968,52,1,31
3945,217285,52,1,31
3946,1034909,52,1,31
3947,218135,52,1,31
3948,504599,52,1,31
3949,504600,52,1,31
3950,559234,52,1,31
3951,251465,63,1,31
3952,333703,63,1,31
3953,464200,63,1,31
3954,133524,63,1,31
3955,464198,63,1,31
3956,433233,63,1,31
3957,464195,63,1,31
3958,251464,63,1,31
3959,133523,63,1,31
3960,943851,63,1,31
3961,333702,63,1,31
3962,1012208,63,1,31
3963,464189,63,1,31
3964,433232,63,1,31
3965,1227887,63,1,31
3966,754523,63,1,31
3967,1227893,63,1,31
3968,1227890,63,1,31
3969,1012220,63,1,31
3970,433234,63,1,31
3971,754525,63,1,31
3972,754517,63,1,31
3973,943850,63,1,31
3974,1227886,63,1,31
3975,1012222,63,1,31
3976,464192,63,1,31
3977,464203,63,1,31
3978,464194,63,1,31
3979,996726,63,1,31
3980,488511,63,1,31
3981,863518,2,1,31
3982,542435,2,1,31
3983,892284,2,1,31
3984,835159,2,1,31
3985,487321,2,1,31
3986,455693,2,1,31
3987,625438,2,1,31
3988,1368512,2,1,31
3989,562935,2,1,31
3990,835160,2,1,31
3991,747710,2,1,31
3992,64731,2,1,31
3993,472044,2,1,31
3994,1439412,2,1,31
3995,1081306,2,1,31
3996,695622,2,1,31
3997,742394,2,1,31
3998,1439411,2,1,31
3999,710234,2,1,31
4000,835161,2,1,1
4001,396930,2,1,31
4002,440346,2,1,31
4003,911061,2,1,31
4004,659986,2,1,31
4005,1018285,2,1,31
4006,1210174,2,1,31
4007,1082171,2,1,31
4008,1363471,2,1,31
4009,874212,2,1,31
4010,55903,2,1,31
4011,1365579,30,1,31
4012,1307526,30,1,31
4013,1232304,30,1,1
4014,1405533,30,1,31
4015,1478102,30,1,31
4016,1365580,30,1,31
4017,1365581,30,1,1
4018,1329508,30,1,31
4019,1503710,30,1,31
4020,1477880,30,1,31
4021,1503712,30,1,31
4022,1450046,30,1,1
4023,1503711,30,1,31
4024,1151105,4,1,31
4025,835148,4,1,31
4026,760811,4,1,31
4027,1424847,4,1,31
4028,971134,4,1,31
4029,760590,4,1,31
4030,1258018,4,1,31
4031,1302215,4,1,31
4032,1195755,4,1,1
4033,1254702,4,1,31
4034,1424846,4,1,31
4035,1195756,4,1,31
4036,1302216,4,1,31
4037,1295497,4,1,31
4038,1302218,4,1,31
4039,1295498,4,1,31
4040,1258332,4,1,31
4041,1371741,4,1,31
4042,1419198,4,1,1
4043,1419199,4,1,31
4044,1204514,4,1,1
4045,1370781,4,1,31
4046,1458999,4,1,31
4047,1328051,4,1,31
4048,1370782,4,1,31
4049,874208,4,1,31
4050,1204515,4,1,1
4051,1439029,4,1,31
4052,271752,10,1,31
4053,1378655,10,1,31
4054,172698,10,1,31
4055,379764,10,1,31
4056,362485,10,1,31
4057,77355,10,1,31
4058,870767,10,1,31
4059,98221,10,1,31
4060,79064,10,1,31
4061,1007977,10,1,31
4062,264305,10,1,31
4063,251466,10,1,31
4064,133552,10,1,31
4065,418722,10,1,31
4066,1007975,10,1,31
4067,1253828,10,1,31
4068,1378656,10,1,31
4069,1291448,10,1,1
4070,62623,10,1,31
4071,421001,10,1,31
4072,808689,10,1,31
4073,443310,10,1,1
4074,1007974,10,1,31
4075,104572,10,1,31
4076,172705,10,1,31
4077,972463,10,1,31
4078,1378613,10,1,31
4079,655996,10,1,31
4080,1378660,10,1,31
4081,1378659,10,1,31
4082,493378,94,1,31
4083,939004,94,1,31
4084,782737,94,1,31
4085,782743,94,1,31
4086,941685,94,1,31
4087,782742,94,1,31
4088,782735,94,1,31
4089,782720,94,1,31
4090,941689,94,1,31
4091,782739,94,1,31
4092,617659,94,1,31
4093,782736,94,1,31
4094,614276,94,1,31
4095,782721,94,1,31
4096,939011,94,1,31
4097,782740,94,1,31
4098,472455,94,1,31
4099,617661,94,1,31
4100,947967,94,1,31
4101,936273,41,1,31
4102,936274,41,1,31
4103,936272,41,1,31
4104,936275,41,1,31
4105,1478074,51,1,1
4106,1494476,51,1,31
4107,1162507,51,1,31
4108,924737,51,1,31
4109,1474999,51,1,31
4110,1456721,51,1,31
4111,1523808,51,1,1
4112,1499599,51,1,31
4113,1375278,51,1,31
4114,1289724,51,1,31
4115,1354035,51,1,1
4116,1494477,51,1,31
4117,910724,51,1,1
4118,1499601,51,1,31
4119,1375276,51,1,31
4120,1375277,51,1,31
4121,1386394,51,1,31
4122,1458992,51,1,31
4123,1458993,51,1,31
4124,1386393,51,1,31
4125,1456707,51,1,31
4126,917326,51,1,1
4127,917327,51,1,1
4128,1404895,51,1,31
4129,1456708,51,1,31
4130,1404896,51,1,31
4131,1379496,51,1,31
4132,1485100,51,1,31
4133,1404893,51,1,31
4134,1451077,51,1,1
4135,334279,39,1,31
4136,769652,39,1,31
4137,1356295,39,1,31
4138,934419,39,1,31
4139,1253286,39,1,31
4140,1354538,39,1,31
4141,1211005,39,1,31
4142,908365,39,1,1
4143,1222903,39,1,31
4144,104600,39,1,31
4145,1354542,39,1,31
4146,944122,39,1,31
4147,944120,39,1,1
4148,1354539,39,1,31
4149,1354540,39,1,31
4150,1166607,39,1,31
4151,1354536,39,1,1
4152,1347851,39,1,1
4153,1358029,39,1,1
4154,1211008,39,1,1
4155,640529,39,1,31
4156,934423,39,1,1
4157,934422,39,1,31
4158,769651,39,1,31
4159,769653,39,1,31
4160,908366,39,1,31
4161,1347852,39,1,31
4162,1356294,39,1,31
4163,1358030,39,1,1
4164,1256135,39,1,1
4165,1453255,58,1,31
4166,416114,58,1,31
4167,1374784,58,1,31
4168,1453266,58,1,1
4169,1453254,58,1,31
4170,1453264,58,1,31
4171,1453270,58,1,31
4172,1453276,58,1,31
4173,1374782,58,1,31
4174,1162692,58,1,31
4175,1453275,58,1,31
4176,1509819,58,1,31
4177,1452566,58,1,31
4178,1029279,39,1,31
4179,954387,39,1,31
4180,1029280,39,1,31
4181,1029281,39,1,31
4182,104591,39,1,31
4183,104599,39,1,31
4184,1528286,39,1,31
4185,1528284,39,1,31
4186,1528287,39,1,31
4187,1527788,39,1,31
4188,1528285,39,1,31
4189,1527789,39,1,31
4190,1527801,39,1,31
4191,1528283,39,1,31
4192,934412,39,1,31
4193,934416,39,1,31
4194,908361,39,1,31
4195,934418,39,1,31
4196,1452481,39,1,31
4197,1082187,39,1,31
4198,1378665,39,1,31
4199,1354541,39,1,31
4200,908364,39,1,31
4201,934420,39,1,31
4202,934424,39,1,31
4203,624757,39,1,31
4204,739856,39,1,31
4205,1103701,39,1,1
4206,908316,39,1,31
4207,1166601,39,1,31
4208,504610,39,1,31
4209,1312171,39,1,31
4210,976941,39,1,31
4211,1256128,39,1,31
4212,1103700,39,1,31
4213,1256127,39,1,1
4214,1312172,39,1,31
4215,1358024,39,1,1
4216,1246855,39,1,31
4217,1228406,39,1,31
4218,403265,39,1,31
4219,1246853,39,1,1
4220,1256129,39,1,31
4221,1364639,39,1,31
4222,859864,39,1,31
4223,1483079,39,1,31
4224,1408493,39,1,31
4225,934426,39,1,31
4226,1298670,39,1,1
4227,1298669,39,1,31
4228,835140,39,1,31
4229,1358025,39,1,1
4230,1483080,39,1,31
4231,1341551,39,1,31
4232,1211004,39,1,31
4233,1246854,39,1,31
4234,640532,39,1,1
4235,1358026,39,1,31
4236,1483092,39,1,31
4237,1408491,39,1,31
4238,1207340,74,1,31
4239,1017775,74,1,31
4240,956454,74,1,31
4241,1060224,74,1,31
4242,1060223,74,1,31
4243,1012758,74,1,31
4244,956435,74,1,31
4245,1199454,10,1,31
4246,1476675,10,1,31
4247,1493088,10,1,31
4248,1253827,10,1,31
4249,1391914,10,1,31
4250,1524493,10,1,31
4251,1058714,10,1,31
4252,1199453,10,1,31
4253,1260141,10,1,31
4254,1230070,10,1,31
4255,1058722,10,1,31
4256,1431269,10,1,31
4257,1352179,10,1,31
4258,1362598,10,1,1
4259,1047747,10,1,31
4260,1149116,10,1,1
4261,1431267,10,1,31
4262,1545013,10,1,31
4263,323836,19,1,31
4264,497277,19,1,31
4265,322903,19,1,31
4266,73495,19,1,31
4267,515721,19,1,31
4268,493894,19,1,31
4269,493888,19,1,31
4270,743409,19,1,31
4271,960570,19,1,31
4272,493898,19,1,31
4273,992110,19,1,31
4274,493897,19,1,31
4275,500155,19,1,31
4276,1100157,19,1,31
4277,172664,19,1,31
4278,836672,19,1,31
4279,998819,19,1,31
4280,720436,19,1,31
4281,640486,19,1,31
4282,493899,19,1,31
4283,1048967,19,1,31
4284,1100158,19,1,31
4285,720438,19,1,31
4286,998818,19,1,31
4287,493883,19,1,31
4288,697544,19,1,31
4289,493886,19,1,31
4290,430477,31,1,31
4291,852374,31,1,31
4292,902177,31,1,31
4293,1331843,31,1,31
4294,430480,31,1,31
4295,1192392,31,1,31
4296,430476,31,1,31
4297,1386045,31,1,31
4298,1508473,31,1,31
4299,1192391,31,1,31
4300,852372,31,1,31
4301,1508474,31,1,31
4302,1192396,31,1,31
4303,1508475,31,1,31
4304,430474,31,1,31
4305,1241714,31,1,31
4306,1451126,31,1,31
4307,1192397,31,1,31
4308,1477214,31,1,31
4309,1386042,31,1,31
4310,1430172,31,1,31
4311,1430169,31,1,31
4312,251457,31,1,31
4313,1430166,31,1,31
4314,1477213,31,1,31
4315,1375237,31,1,31
4316,1508476,31,1,31
4317,1517321,31,1,31
4318,1451127,31,1,31
4319,1387167,31,1,31
4320,1343937,52,1,31
4321,987852,52,1,31
4322,1476820,52,1,1
4323,1517106,52,1,31
4324,1213482,52,1,31
4325,829008,52,1,31
4326,1476821,52,1,31
4327,1288612,52,1,31
4328,1477996,52,1,31
4329,1456955,52,1,31
4330,1288610,52,1,31
4331,1213483,52,1,31
4332,1288611,52,1,31
4333,1343933,52,1,31
4334,1475674,52,1,31
4335,1289726,52,1,31
4336,1477257,52,1,31
4337,1343931,52,1,31
4338,1477995,52,1,31
4339,1285843,52,1,31
4340,1477998,52,1,31
4341,1440825,52,1,31
4342,1343935,52,1,31
4343,1478078,52,1,31
4344,1236713,52,1,31
4345,1285849,52,1,31
4346,1290720,52,1,31
4347,1109170,52,1,31
4348,1290722,52,1,31
4349,1254694,52,1,31
4350,878109,51,1,1
4351,1511181,51,1,31
4352,419639,51,1,31
4353,1323528,51,1,31
4354,1451662,51,1,1
4355,1524002,51,1,31
4356,1451076,51,1,31
4357,1254689,51,1,31
4358,457202,51,1,31
4359,1482486,51,1,31
4360,921131,51,1,31
4361,644604,51,1,31
4362,1287237,51,1,31
4363,1264995,51,1,31
4364,1328070,51,1,31
4365,1451068,51,1,31
4366,457536,51,1,1
4367,1355987,51,1,31
4368,1374785,51,1,31
4369,793678,51,1,31
4370,1292055,51,1,31
4371,767021,51,1,31
4372,1288744,51,1,31
4373,1468661,51,1,31
4374,1236329,51,1,31
4375,926392,51,1,31
4376,1468662,51,1,31
4377,1292058,51,1,1
4378,1384671,51,1,31
4379,1458994,51,1,31
4380,1024481,9,1,1
4381,172697,9,1,31
4382,1524492,9,1,31
4383,327365,9,1,31
4384,362484,9,1,31
4385,418718,9,1,31
4386,379763,9,1,31
4387,327367,9,1,31
4388,48062,9,1,31
4389,43909,9,1,31
4390,730056,9,1,31
4391,60864,9,1,31
4392,66526,9,1,31
4393,420998,9,1,31
4394,730057,9,1,31
4395,870766,9,1,31
4396,809744,9,1,31
4397,730058,9,1,31
4398,871021,9,1,31
4399,761024,9,1,31
4400,501585,9,1,31
4401,62622,9,1,31
4402,1378580,9,1,31
4403,440354,9,1,31
4404,66528,9,1,1
4405,961540,9,1,31
4406,365731,9,1,31
4407,961539,9,1,31
4408,1378651,9,1,31
4409,421005,9,1,31
4410,1158676,42,1,31
4411,956433,42,1,31
4412,664114,42,1,31
4413,913558,42,1,31
4414,957180,42,1,31
4415,1010228,42,1,31
4416,440861,42,1,31
4417,382660,42,1,31
4418,1072015,42,1,31
4419,382661,42,1,31
4420,1158678,42,1,31
4421,1072016,42,1,31
4422,564634,42,1,31
4423,463449,42,1,31
4424,1469485,42,1,1
4425,1072017,42,1,31
4426,943088,42,1,31
4427,794804,42,1,31
4428,1469511,42,1,31
4429,1469490,42,1,31
4430,1013907,42,1,31
4431,564627,42,1,31
4432,913546,42,1,31
4433,465341,42,1,31
4434,936278,42,1,31
4435,936279,42,1,31
4436,913548,42,1,31
4437,956434,42,1,31
4438,1163608,42,1,31
4439,564629,42,1,31
4440,958457,40,1,31
4441,943059,40,1,31
4442,1060164,40,1,31
4443,786799,40,1,31
4444,961858,40,1,31
4445,943077,40,1,31
4446,943075,40,1,31
4447,943076,40,1,31
4448,786800,40,1,31
4449,571903,25,1,31
4450,1218505,25,1,31
4451,1443350,25,1,1
4452,868004,25,1,31
4453,1218504,25,1,31
4454,1001996,25,1,31
4455,1443351,25,1,1
4456,852862,25,1,31
4457,1443343,25,1,31
4458,1443344,25,1,31
4459,1443353,25,1,31
4460,1443345,25,1,31
4461,1443348,25,1,1
4462,1443354,25,1,31
4463,403236,1,1,31
4464,864731,1,1,31
4465,1423049,1,1,1
4466,835151,1,1,31
4467,452403,1,1,31
4468,1419195,1,1,31
4469,1439413,1,1,1
4470,1496432,1,1,31
4471,1065759,1,1,31
4472,1254710,1,1,1
4473,873713,1,1,31
4474,835153,1,1,31
4475,1045677,1,1,31
4476,864732,1,1,31
4477,455699,1,1,31
4478,1003532,1,1,31
4479,873715,1,1,31
4480,827486,1,1,1
4481,835149,1,1,31
4482,1285109,1,1,31
4483,1240291,1,1,31
4484,827488,1,1,1
4485,172681,1,1,31
4486,1333110,1,1,31
4487,1371719,1,1,31
4488,452406,1,1,31
4489,1151106,1,1,1
4490,894151,1,1,1
4491,1333131,1,1,31
4492,357123,1,1,31
4493,1378578,9,1,31
4494,98222,9,1,31
4495,172699,9,1,31
4496,1378579,9,1,1
4497,761027,9,1,31
4498,172706,9,1,31
4499,172708,9,1,31
4500,494716,9,1,31
4501,1176249,9,1,31
4502,216822,9,1,31
4503,43907,9,1,31
4504,761026,9,1,31
4505,251025,9,1,31
4506,418720,9,1,31
4507,738746,9,1,31
4508,741639,9,1,31
