,article,title,description,url
2645,973386,Вода питьевая Fiji негазированная 0.5 л,"Вид воды:
питьевая
Категория воды:
первая
Особенности состава:
кремниевая
Объем (л):
0.5
Степень газации:
негазированная
Ароматизированная:
Нет
Количество бутылок в упаковке:
24
шт.
Групповая упаковка:
нет
Тип упаковки:
пластиковая бутылка
Страна происхождения:
Великобритания",https://www.komus.ru/katalog/produkty-pitaniya/voda-napitki-soki/voda-negazirovannaya/voda-pitevaya-fiji-negazirovannaya-0-5-l/p/973386/?from=block-301-10
2646,1337473,Вода питьевая Святой Источник Спортик негазированная для детей 0.33 л (12 штук в упаковке),"Вид воды:
питьевая
Категория воды:
первая
Особенности состава:
нет
Объем (л):
0.33
Степень газации:
негазированная
Ароматизированная:
Нет
Количество бутылок в упаковке:
12
шт.
Групповая упаковка:
да
Тип упаковки:
пластиковая бутылка
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/voda-napitki-soki/voda-negazirovannaya/voda-pitevaya-svyatoj-istochnik-sportik-negazirovannaya-dlya-detej-0-33-l-12-shtuk-v-upakovke-/p/1337473/?from=block-301-11
2647,1217336,Вода питьевая BonAqua негазированная 1 л (12 штук в упаковке),"Вид воды:
питьевая
Категория воды:
первая
Особенности состава:
нет
Объем (л):
1
Степень газации:
негазированная
Ароматизированная:
Нет
Количество бутылок в упаковке:
12
шт.
Групповая упаковка:
да
Тип упаковки:
пластиковая бутылка
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/voda-napitki-soki/voda-negazirovannaya/voda-pitevaya-bonaqua-negazirovannaya-1-l-12-shtuk-v-upakovke-/p/1217336/?from=block-301-12
2648,1383703,Вода питьевая Кубай негазированная 0.5 л (12 штук в упаковке),"Вид воды:
питьевая
Категория воды:
первая
Особенности состава:
гидрокарбонатная, кальциево-натриевая
Объем (л):
0.5
Степень газации:
негазированная
Ароматизированная:
Нет
Количество бутылок в упаковке:
12
шт.
Групповая упаковка:
да
Тип упаковки:
пластиковая бутылка
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/voda-napitki-soki/voda-negazirovannaya/voda-pitevaya-kubaj-negazirovannaya-0-5-l-12-shtuk-v-upakovke-/p/1383703/?from=block-301-13
2649,1218499,Вода питьевая Arctic негазированная 2 л (6 штук в упаковке),"Вид воды:
питьевая
Категория воды:
высшая
Особенности состава:
нет
Объем (л):
2
Степень газации:
негазированная
Ароматизированная:
Нет
Количество бутылок в упаковке:
6
шт.
Групповая упаковка:
да
Тип упаковки:
пластиковая бутылка
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/voda-napitki-soki/voda-negazirovannaya/voda-pitevaya-arctic-negazirovannaya-2-l-6-shtuk-v-upakovke-/p/1218499/?from=block-301-14
2650,1383702,Вода питьевая Кубай негазированная 1.5 л (6 штук в упаковке),"Вид воды:
питьевая
Категория воды:
первая
Особенности состава:
гидрокарбонатная, кальциево-натриевая
Объем (л):
1.5
Степень газации:
негазированная
Ароматизированная:
Нет
Количество бутылок в упаковке:
6
шт.
Групповая упаковка:
да
Тип упаковки:
пластиковая бутылка
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/voda-napitki-soki/voda-negazirovannaya/voda-pitevaya-kubaj-negazirovannaya-1-5-l-6-shtuk-v-upakovke-/p/1383702/?from=block-301-15
2651,612855,Вода минеральная Серафимов Дар негазированная 0.25 л (12 штук в упаковке),"Вид воды:
минеральная
Категория воды:
столовая
Особенности состава:
нет
Объем (л):
0.25
Степень газации:
негазированная
Ароматизированная:
Нет
Количество бутылок в упаковке:
12
шт.
Групповая упаковка:
да
Тип упаковки:
стеклянная бутылка
Страна происхождения:
Фиджи",https://www.komus.ru/katalog/produkty-pitaniya/voda-napitki-soki/voda-negazirovannaya/voda-mineralnaya-serafimov-dar-negazirovannaya-0-25-l-12-shtuk-v-upakovke-/p/612855/?from=block-301-16
2652,697548,Вода питьевая Шишкин лес Спорт негазированная 0.4 л (12 штук в упаковке),"Вид воды:
питьевая
Категория воды:
первая
Особенности состава:
нет
Объем (л):
0.4
Степень газации:
негазированная
Ароматизированная:
Нет
Количество бутылок в упаковке:
12
шт.
Групповая упаковка:
да
Тип упаковки:
пластиковая бутылка
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/voda-napitki-soki/voda-negazirovannaya/voda-pitevaya-shishkin-les-sport-negazirovannaya-0-4-l-12-shtuk-v-upakovke-/p/697548/?from=block-301-17
2653,1063123,Вода минеральная Jevea негазированная 1 л (6 штук в упаковке),"Вид воды:
минеральная
Категория воды:
столовая
Особенности состава:
сульфатно-гидрокарбонатная натриевая
Объем (л):
1
Степень газации:
негазированная
Ароматизированная:
Нет
Количество бутылок в упаковке:
6
шт.
Групповая упаковка:
да
Тип упаковки:
пластиковая бутылка
Страна происхождения:
Италия",https://www.komus.ru/katalog/produkty-pitaniya/voda-napitki-soki/voda-negazirovannaya/voda-mineralnaya-jevea-negazirovannaya-1-l-6-shtuk-v-upakovke-/p/1063123/?from=block-301-18
2654,1217323,Вода питьевая Aqua Minerale негазированная со вкусом лимона 0.5 л (12 штук в упаковке),"Вид воды:
питьевая
Категория воды:
первая
Особенности состава:
нет
Объем (л):
0.5
Степень газации:
негазированная
Ароматизированная:
Да
Количество бутылок в упаковке:
12
шт.
Групповая упаковка:
да
Тип упаковки:
пластиковая бутылка
Страна происхождения:
Франция",https://www.komus.ru/katalog/produkty-pitaniya/voda-napitki-soki/voda-negazirovannaya/voda-pitevaya-aqua-minerale-negazirovannaya-so-vkusom-limona-0-5-l-12-shtuk-v-upakovke-/p/1217323/?from=block-301-19
2655,1048970,Вода питьевая Королевская капля негазированная 1.5 л (6 штук в упаковке),"Вид воды:
природная питьевая
Категория воды:
первая
Особенности состава:
нет
Объем (л):
1.5
Степень газации:
негазированная
Ароматизированная:
Нет
Количество бутылок в упаковке:
6
шт.
Групповая упаковка:
да
Тип упаковки:
пластиковая бутылка
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/voda-napitki-soki/voda-negazirovannaya/voda-pitevaya-korolevskaya-kaplya-negazirovannaya-1-5-l-6-shtuk-v-upakovke-/p/1048970/?from=block-301-20
2656,973385,Вода питьевая Fiji негазированная 0.33 л,"Вид воды:
питьевая
Категория воды:
первая
Особенности состава:
кремниевая
Объем (л):
0.33
Степень газации:
негазированная
Ароматизированная:
Нет
Количество бутылок в упаковке:
36
шт.
Групповая упаковка:
нет
Тип упаковки:
пластиковая бутылка
Страна происхождения:
Великобритания",https://www.komus.ru/katalog/produkty-pitaniya/voda-napitki-soki/voda-negazirovannaya/voda-pitevaya-fiji-negazirovannaya-0-33-l/p/973385/?from=block-301-21
2657,634901,Вода питьевая Малаховская негазированная 0.5 л (12 штук в упаковке),"Вид воды:
питьевая
Категория воды:
первая
Особенности состава:
нет
Объем (л):
0.5
Степень газации:
негазированная
Ароматизированная:
Нет
Количество бутылок в упаковке:
12
шт.
Групповая упаковка:
да
Тип упаковки:
пластиковая бутылка
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/voda-napitki-soki/voda-negazirovannaya/voda-pitevaya-malakhovskaya-negazirovannaya-0-5-l-12-shtuk-v-upakovke-/p/634901/?from=block-301-23
2658,1217322,Вода питьевая Шишкин лес Спорт негазированная 1 л (12 штук в упаковке),"Вид воды:
питьевая
Категория воды:
первая
Особенности состава:
нет
Объем (л):
1
Степень газации:
негазированная
Ароматизированная:
Нет
Количество бутылок в упаковке:
12
шт.
Групповая упаковка:
да
Тип упаковки:
пластиковая бутылка
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/voda-napitki-soki/voda-negazirovannaya/voda-pitevaya-shishkin-les-sport-negazirovannaya-1-l-12-shtuk-v-upakovke-/p/1217322/?from=block-301-24
2659,1061229,Вода питьевая Courtois негазированная 0.75 л (6 штук в упаковке),"Вид воды:
питьевая
Категория воды:
высшая
Особенности состава:
гидрокарбонатная, магниево-кальциевая
Объем (л):
0.75
Степень газации:
негазированная
Ароматизированная:
Нет
Количество бутылок в упаковке:
6
шт.
Групповая упаковка:
да
Тип упаковки:
стеклянная бутылка
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/voda-napitki-soki/voda-negazirovannaya/voda-pitevaya-courtois-negazirovannaya-0-75-l-6-shtuk-v-upakovke-/p/1061229/?from=block-301-25
2660,1194725,Вода минеральная Fiuggi негазированная 1 л,"Вид воды:
минеральная
Категория воды:
столовая
Особенности состава:
гидрокарбонатная, магниево-кальциевая
Объем (л):
1
Степень газации:
негазированная
Ароматизированная:
Нет
Количество бутылок в упаковке:
6
шт.
Групповая упаковка:
да
Тип упаковки:
стеклянная бутылка
Страна происхождения:
Италия",https://www.komus.ru/katalog/produkty-pitaniya/voda-napitki-soki/voda-negazirovannaya/voda-mineralnaya-fiuggi-negazirovannaya-1-l/p/1194725/?from=block-301-26
2661,1358685,Вода питьевая Шишкин Лес Спорт негазированная 0.65 л (9 штук в упаковке),"Вид воды:
питьевая
Категория воды:
первая
Особенности состава:
нет
Объем (л):
0.65
Степень газации:
негазированная
Ароматизированная:
Нет
Количество бутылок в упаковке:
9
шт.
Групповая упаковка:
да
Тип упаковки:
пластиковая бутылка
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/voda-napitki-soki/voda-negazirovannaya/voda-pitevaya-shishkin-les-sport-negazirovannaya-0-65-l-9-shtuk-v-upakovke-/p/1358685/?from=block-301-27
2662,1358684,Вода питьевая Шишкин Лес негазированная 0.65 л (9 штук в упаковке),"Вид воды:
питьевая
Категория воды:
первая
Особенности состава:
нет
Объем (л):
0.65
Степень газации:
негазированная
Ароматизированная:
Нет
Количество бутылок в упаковке:
9
шт.
Групповая упаковка:
да
Тип упаковки:
пластиковая бутылка
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/voda-napitki-soki/voda-negazirovannaya/voda-pitevaya-shishkin-les-negazirovannaya-0-65-l-9-shtuk-v-upakovke-/p/1358684/?from=block-301-28
2663,1394276,Напиток Акваника Positive лимон-кардамон 0.5 л (12 штук в упаковке),"Вид воды:
питьевая
Категория воды:
отсутствует
Особенности состава:
нет
Объем (л):
0.5
Степень газации:
негазированная
Ароматизированная:
Да
Количество бутылок в упаковке:
12
шт.
Групповая упаковка:
да
Тип упаковки:
пластиковая бутылка
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/voda-napitki-soki/voda-negazirovannaya/napitok-akvanika-positive-limon-kardamon-0-5-l-12-shtuk-v-upakovke-/p/1394276/?from=block-301-29
2664,734037,Марципан Lubecker Edel Marzipan в темной шоколадной глазури 200 г,"Тип:
марципан
Вкус:
ореховый
Глазурь:
Да
Сезонность:
нет
Тип упаковки:
картонная коробка
Срок годности:
12
мес",https://www.komus.ru/katalog/podarki-i-suveniry/gastronomicheskie-podarki/martsipan-pastila-zefir-v-podarochnoj-upakovke/martsipan-lubecker-edel-marzipan-v-temnoj-shokoladnoj-glazuri-200-g/p/734037/?from=block-301-1
2665,1060757,Белевская пастила Яблочная без сахара 50 г,"Тип:
пастила
Вкус:
яблоко
Глазурь:
Нет
Сезонность:
нет
Тип упаковки:
мягкая
Срок годности:
6
мес",https://www.komus.ru/katalog/podarki-i-suveniry/gastronomicheskie-podarki/martsipan-pastila-zefir-v-podarochnoj-upakovke/belevskaya-pastila-yablochnaya-bez-sakhara-50-g/p/1060757/?from=block-301-2
2666,1060754,Белевская пастила с малиной без сахара 125 г,"Тип:
пастила
Вкус:
малина
Глазурь:
Нет
Сезонность:
нет
Тип упаковки:
картонная коробка
Срок годности:
4
мес",https://www.komus.ru/katalog/podarki-i-suveniry/gastronomicheskie-podarki/martsipan-pastila-zefir-v-podarochnoj-upakovke/belevskaya-pastila-s-malinoj-bez-sakhara-125-g/p/1060754/?from=block-301-3
2667,1373675,Марципановая картошка Carstens Lubecker Edel Marzipan 95 г,"Тип:
марципан
Вкус:
миндаль
Глазурь:
Нет
Сезонность:
нет
Тип упаковки:
мягкая
Срок годности:
11
мес",https://www.komus.ru/katalog/podarki-i-suveniry/gastronomicheskie-podarki/martsipan-pastila-zefir-v-podarochnoj-upakovke/martsipanovaya-kartoshka-carstens-lubecker-edel-marzipan-95-g/p/1373675/?from=block-301-4
2668,1060756,Белевская пастила Абрикосовая 70 г,"Тип:
пастила
Вкус:
абрикос
Глазурь:
Нет
Сезонность:
нет
Тип упаковки:
мягкая
Срок годности:
6
мес",https://www.komus.ru/katalog/podarki-i-suveniry/gastronomicheskie-podarki/martsipan-pastila-zefir-v-podarochnoj-upakovke/belevskaya-pastila-abrikosovaya-70-g/p/1060756/?from=block-301-5
2669,501510,Белевская заварная пастила Брусника 250 г,"Тип:
пастила
Вкус:
яблоко, брусника
Глазурь:
Нет
Сезонность:
нет
Тип упаковки:
картонная коробка
Срок годности:
3
мес",https://www.komus.ru/katalog/podarki-i-suveniry/gastronomicheskie-podarki/martsipan-pastila-zefir-v-podarochnoj-upakovke/belevskaya-zavarnaya-pastila-brusnika-250-g/p/501510/?from=block-301-6
2670,774419,Белевская пастила Старые традиции Хрустящие кусочки 250 г,"Тип:
пастила
Вкус:
яблоко
Глазурь:
Нет
Сезонность:
нет
Тип упаковки:
картонная коробка
Срок годности:
3
мес",https://www.komus.ru/katalog/podarki-i-suveniry/gastronomicheskie-podarki/martsipan-pastila-zefir-v-podarochnoj-upakovke/belevskaya-pastila-starye-traditsii-khrustyashhie-kusochki-250-g/p/774419/?from=block-301-7
2671,481303,Белевская пастила яблочная постная 200 г,"Тип:
пастила
Вкус:
яблоко
Глазурь:
Нет
Сезонность:
нет
Тип упаковки:
картонная коробка
Срок годности:
6
мес",https://www.komus.ru/katalog/podarki-i-suveniry/gastronomicheskie-podarki/martsipan-pastila-zefir-v-podarochnoj-upakovke/belevskaya-pastila-yablochnaya-postnaya-200-g/p/481303/?from=block-301-8
2672,1372344,Пастила Коломчаночка Лаванда-черника 135 г,"Тип:
пастила
Вкус:
черника, лаванда
Глазурь:
Нет
Сезонность:
нет
Тип упаковки:
картонная коробка
Срок годности:
2
мес",https://www.komus.ru/katalog/podarki-i-suveniry/gastronomicheskie-podarki/martsipan-pastila-zefir-v-podarochnoj-upakovke/pastila-kolomchanochka-lavanda-chernika-135-g/p/1372344/?from=block-301-9
2673,1372281,Зефир Chokodelika Воздушный в темном шоколаде 55 г,"Тип:
зефир
Вкус:
классический
Глазурь:
Нет
Сезонность:
нет
Тип упаковки:
мягкая
Срок годности:
8
мес",https://www.komus.ru/katalog/podarki-i-suveniry/gastronomicheskie-podarki/martsipan-pastila-zefir-v-podarochnoj-upakovke/zefir-chokodelika-vozdushnyj-v-temnom-shokolade-55-g/p/1372281/?from=block-301-10
2674,1372342,Цукаты Мармелэнд Грейпфрут 200 г,"Тип:
цукаты
Глазурь:
Нет
Сезонность:
нет
Срок годности:
8
мес",https://www.komus.ru/katalog/podarki-i-suveniry/gastronomicheskie-podarki/martsipan-pastila-zefir-v-podarochnoj-upakovke/tsukaty-marmelend-grejpfrut-200-g/p/1372342/?from=block-301-11
2675,501507,Зефир Белевские сладости Апельсиновый 250 г,"Тип:
зефир
Вкус:
апельсин
Глазурь:
Нет
Сезонность:
нет
Тип упаковки:
картонная коробка
Срок годности:
3
мес",https://www.komus.ru/katalog/podarki-i-suveniry/gastronomicheskie-podarki/martsipan-pastila-zefir-v-podarochnoj-upakovke/zefir-belevskie-sladosti-apelsinovyj-250-g/p/501507/?from=block-301-12
2676,501506,Зефир Белевские сладости Ванильный 250 г,"Тип:
зефир
Вкус:
ваниль
Глазурь:
Нет
Сезонность:
нет
Тип упаковки:
картонная коробка
Срок годности:
3
мес",https://www.komus.ru/katalog/podarki-i-suveniry/gastronomicheskie-podarki/martsipan-pastila-zefir-v-podarochnoj-upakovke/zefir-belevskie-sladosti-vanilnyj-250-g/p/501506/?from=block-301-13
2677,1372345,Зефир Коломчаночка с кокосом 180 г,"Тип:
зефир
Вкус:
яблоко, кокос
Глазурь:
Нет
Сезонность:
нет
Тип упаковки:
картонная коробка
Срок годности:
2
мес",https://www.komus.ru/katalog/podarki-i-suveniry/gastronomicheskie-podarki/martsipan-pastila-zefir-v-podarochnoj-upakovke/zefir-kolomchanochka-s-kokosom-180-g/p/1372345/?from=block-301-14
2678,501502,Белевская пастила Яблочная с вишней 175 г,"Тип:
пастила
Вкус:
яблоко, вишня
Глазурь:
Нет
Сезонность:
нет
Тип упаковки:
картонная коробка
Срок годности:
4
мес",https://www.komus.ru/katalog/podarki-i-suveniry/gastronomicheskie-podarki/martsipan-pastila-zefir-v-podarochnoj-upakovke/belevskaya-pastila-yablochnaya-s-vishnej-175-g/p/501502/?from=block-301-15
2679,501503,Белевская пастила Яблочная с клюквой 175 г,"Тип:
пастила
Вкус:
яблоко, клюква
Глазурь:
Нет
Сезонность:
нет
Тип упаковки:
картонная коробка
Срок годности:
4
мес",https://www.komus.ru/katalog/podarki-i-suveniry/gastronomicheskie-podarki/martsipan-pastila-zefir-v-podarochnoj-upakovke/belevskaya-pastila-yablochnaya-s-klyukvoj-175-g/p/501503/?from=block-301-16
2680,1372343,Пастила Коломчаночка Земляничная 120 г,"Тип:
пастила
Вкус:
земляника
Глазурь:
Нет
Сезонность:
нет
Тип упаковки:
картонная коробка
Срок годности:
2
мес",https://www.komus.ru/katalog/podarki-i-suveniry/gastronomicheskie-podarki/martsipan-pastila-zefir-v-podarochnoj-upakovke/pastila-kolomchanochka-zemlyanichnaya-120-g/p/1372343/?from=block-301-17
2681,1386192,Пастила воздушная Бабушка Знает яблочная с голубикой 180 г,"Тип:
пастила
Вкус:
голубика
Глазурь:
Нет
Сезонность:
нет
Тип упаковки:
картонная коробка
Срок годности:
12
мес",https://www.komus.ru/katalog/podarki-i-suveniry/gastronomicheskie-podarki/martsipan-pastila-zefir-v-podarochnoj-upakovke/pastila-vozdushnaya-babushka-znaet-yablochnaya-s-golubikoj-180-g/p/1386192/?from=block-301-18
2682,1366052,Ветчина Мясной дом Бородина Деликатесная из индейки нарезка 95 г,"Вид продукта:
ветчина
Вид деликатеса:
вареный
Вес, грамм:
95
г
Фасовка:
нарезка
Срок хранения от даты производства (суток):
20
Тип упаковки:
вакуумная
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/myasnye-delikatesy/vetchina-myasnoj-dom-borodina-delikatesnaya-iz-indejki-narezka-95-g/p/1366052/?from=block-301-1
2683,957179,Индейка Дымов варено-копченая нарезка 70 г,"Вид продукта:
индейка
Вид деликатеса:
варено-копченый
Фасовка:
нарезка
Срок хранения от даты производства (суток):
30
Тип упаковки:
вакуумная
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/myasnye-delikatesy/indejka-dymov-vareno-kopchenaya-narezka-70-g/p/957179/?from=block-301-2
2684,956432,Окорок Дымов сырокопченый нарезка 70 г,"Вид продукта:
окорок
Вид деликатеса:
сырокопченый
Фасовка:
нарезка
Срок хранения от даты производства (суток):
60
Тип упаковки:
вакуумная
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/myasnye-delikatesy/okorok-dymov-syrokopchenyj-narezka-70-g/p/956432/?from=block-301-3
2685,1012737,Корейка Останкино По-останкински копчено-вареная нарезка 150 г,"Вид продукта:
корейка
Вид деликатеса:
варено-копченый
Вес, грамм:
150
г
Фасовка:
нарезка
Срок хранения от даты производства (суток):
30
Тип упаковки:
вакуумная
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/myasnye-delikatesy/korejka-ostankino-po-ostankinski-kopcheno-varenaya-narezka-150-g/p/1012737/?from=block-301-4
2686,956431,Окорок Дымов По-тамбовски копчено-вареный нарезка 70 г,"Вид продукта:
окорок
Вид деликатеса:
варено-копченый
Фасовка:
нарезка
Срок хранения от даты производства (суток):
30
Тип упаковки:
вакуумная
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/myasnye-delikatesy/okorok-dymov-po-tambovski-kopcheno-varenyj-narezka-70-g/p/956431/?from=block-301-5
2687,936277,Окорок Вик Alto Concetto сыровяленый нарезка 100 г,"Вид продукта:
окорок
Вид деликатеса:
сыровяленый
Вес, грамм:
100
г
Фасовка:
нарезка
Срок хранения от даты производства (суток):
140
Тип упаковки:
вакуумная
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/myasnye-delikatesy/okorok-vik-alto-concetto-syrovyalenyj-narezka-100-g/p/936277/?from=block-301-6
2688,913554,Шейка Велком сырокопченая нарезка 150 г,"Вид продукта:
шейка
Вид деликатеса:
сырокопченый
Вес, грамм:
150
г
Фасовка:
нарезка
Срок хранения от даты производства (суток):
25
Тип упаковки:
ГЗС
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/myasnye-delikatesy/shejka-velkom-syrokopchenaya-narezka-150-g/p/913554/?from=block-301-7
2689,1158680,Шейка свиная Мясницкий ряд сыровяленая нарезка 100 г,"Вид продукта:
шейка
Вид деликатеса:
сыровяленый
Вес, грамм:
100
г
Фасовка:
нарезка
Срок хранения от даты производства (суток):
90
Тип упаковки:
вакуумная
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/myasnye-delikatesy/shejka-svinaya-myasnitskij-ryad-syrovyalenaya-narezka-100-g/p/1158680/?from=block-301-8
2690,936276,Говядина Вик Alto Concetto сыровяленая нарезка 100 г,"Вид продукта:
говядина
Вид деликатеса:
сыровяленый
Вес, грамм:
100
г
Фасовка:
нарезка
Срок хранения от даты производства (суток):
140
Тип упаковки:
вакуумная
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/myasnye-delikatesy/govyadina-vik-alto-concetto-syrovyalenaya-narezka-100-g/p/936276/?from=block-301-9
2691,1366048,Балык Мясной дом Бородина сырокопченый нарезка 95 г,"Вид продукта:
бекон
Вид деликатеса:
сырокопченый
Вес, грамм:
95
г
Фасовка:
нарезка
Срок хранения от даты производства (суток):
45
Тип упаковки:
вакуумная
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/myasnye-delikatesy/balyk-myasnoj-dom-borodina-syrokopchenyj-narezka-95-g/p/1366048/?from=block-301-10
2692,1158670,Ветчина Каждому по вкусу вареная 400 г,"Вид продукта:
ветчина
Вид деликатеса:
вареный
Вес, грамм:
400
г
Фасовка:
кусок
Срок хранения от даты производства (суток):
30
Тип упаковки:
вакуумная
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/myasnye-delikatesy/vetchina-kazhdomu-po-vkusu-varenaya-400-g/p/1158670/?from=block-301-11
2693,1012755,Балык Ремит Дарницкий сырокопченый нарезка 150 г,"Вид продукта:
балык
Вид деликатеса:
сырокопченый
Вес, грамм:
150
г
Фасовка:
нарезка
Срок хранения от даты производства (суток):
90
Тип упаковки:
вакуумная
Страна происхождения:
Бельгия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/myasnye-delikatesy/balyk-remit-darnitskij-syrokopchenyj-narezka-150-g/p/1012755/?from=block-301-12
2694,1060189,Грудка индейки ВкусВилл  сыровяленая нарезка 150 г,"Вид продукта:
индейка
Вид деликатеса:
сыровяленый
Вес, грамм:
150
г
Фасовка:
нарезка
Срок хранения от даты производства (суток):
30
Тип упаковки:
вакуумная
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/myasnye-delikatesy/grudka-indejki-vkusvill-syrovyalenaya-narezka-150-g/p/1060189/?from=block-301-13
2695,1366050,Бекон Мясной дом Бородина сырокопченый нарезка 95 г,"Вид продукта:
бекон
Вид деликатеса:
сырокопченый
Вес, грамм:
95
г
Фасовка:
нарезка
Срок хранения от даты производства (суток):
45
Тип упаковки:
вакуумная
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/myasnye-delikatesy/bekon-myasnoj-dom-borodina-syrokopchenyj-narezka-95-g/p/1366050/?from=block-301-14
2696,1012736,Грудинка Останкино Особая копчено-вареная нарезка 150 г,"Вид продукта:
грудинка
Вид деликатеса:
варено-копченый
Вес, грамм:
150
г
Фасовка:
нарезка
Срок хранения от даты производства (суток):
20
Тип упаковки:
вакуумная
Страна происхождения:
Бельгия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/myasnye-delikatesy/grudinka-ostankino-osobaya-kopcheno-varenaya-narezka-150-g/p/1012736/?from=block-301-15
2697,795345,Бекон Дымов Венгерский сырокопченый нарезка 200 г,"Вид продукта:
бекон
Вид деликатеса:
сырокопченый
Вес, грамм:
200
г
Фасовка:
нарезка
Срок хранения от даты производства (суток):
90
Тип упаковки:
вакуумная
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/myasnye-delikatesy/bekon-dymov-vengerskij-syrokopchenyj-narezka-200-g/p/795345/?from=block-301-16
2698,1177276,Бекон Дымов Испанский сырокопченый нарезка 150 г,"Вид продукта:
бекон
Вид деликатеса:
сырокопченый
Вес, грамм:
150
г
Фасовка:
нарезка
Срок хранения от даты производства (суток):
90
Тип упаковки:
вакуумная
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/myasnye-delikatesy/bekon-dymov-ispanskij-syrokopchenyj-narezka-150-g/p/1177276/?from=block-301-17
2699,1502190,Корейка Дымов сырокопченая нарезка 90 г,"Вид продукта:
корейка
Вид деликатеса:
сырокопченый
Вес, грамм:
90
г
Фасовка:
нарезка
Срок хранения от даты производства (суток):
60
Тип упаковки:
вакуумная
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/myasnye-delikatesy/korejka-dymov-syrokopchenaya-narezka-90-g/p/1502190/?from=block-301-18
2700,1502191,Окорок Дымов сырокопченый нарезка 90 г,"Вид продукта:
окорок
Вид деликатеса:
сырокопченый
Вес, грамм:
90
г
Фасовка:
нарезка
Срок хранения от даты производства (суток):
60
Тип упаковки:
вакуумная
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/myasnye-delikatesy/okorok-dymov-syrokopchenyj-narezka-90-g/p/1502191/?from=block-301-19
2701,1158675,Бекон Мясницкий ряд сыровяленый нарезка 130 г,"Вид продукта:
бекон
Вид деликатеса:
сыровяленый
Вес, грамм:
130
г
Фасовка:
нарезка
Срок хранения от даты производства (суток):
90
Тип упаковки:
вакуумная
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/myasnye-delikatesy/bekon-myasnitskij-ryad-syrovyalenyj-narezka-130-g/p/1158675/?from=block-301-20
2702,1158677,Говядина Мясницкий ряд копчено-вареная нарезка 100 г,"Вид продукта:
говядина
Вид деликатеса:
варено-копченый
Вес, грамм:
100
г
Фасовка:
нарезка
Срок хранения от даты производства (суток):
90
Тип упаковки:
вакуумная
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/myasnye-delikatesy/govyadina-myasnitskij-ryad-kopcheno-varenaya-narezka-100-g/p/1158677/?from=block-301-21
